30.000000, 29.000000, 1.000000, 12.945043, 8.000000, 0.033333, 0.000000, 8.000000, 4.945043, 0.000000 
30.000000, 29.500000, 0.500000, 8.950593, 8.000000, 0.033333, 0.000000, 4.000000, 4.950593, -0.000000 
30.000000, 29.000000, 1.000000, 12.961693, 8.000000, 0.033333, 0.000000, 8.000000, 4.961692, 0.000000 
30.000000, 29.500000, 0.500000, 8.967243, 8.000000, 0.033333, 0.000000, 4.000000, 4.967243, -0.000000 
30.000000, 29.500000, 0.500000, 8.972793, 8.000000, 0.033333, 0.000000, 4.000000, 4.972793, 0.000000 
50.000000, 29.000000, 21.000000, 100.000000, 8.000000, 0.033333, 0.000000, 168.000000, 7.303763, 0.000000 
50.000000, 30.000000, 20.000000, 100.000000, 8.000000, 0.033333, 0.000000, 160.000000, 7.525764, -0.000000 
50.000000, 30.000000, 20.000000, 100.000000, 8.000000, 0.033333, 0.000000, 160.000000, 7.747764, 0.000000 
50.000000, 30.000000, 20.000000, 100.000000, 8.000000, 0.033333, 0.000000, 160.000000, 7.969764, 0.000000 
50.000000, 30.000000, 20.000000, 100.000000, 8.000000, 0.033333, 0.000000, 160.000000, 8.191764, 0.000000 
50.000000, 30.000000, 20.000000, 100.000000, 8.000000, 0.033333, 0.000000, 160.000000, 8.413764, 0.000000 
50.000000, 30.500000, 19.500000, 100.000000, 8.000000, 0.033333, 0.000000, 156.000000, 8.630214, -0.000000 
50.000000, 30.500000, 19.500000, 100.000000, 8.000000, 0.033333, 0.000000, 156.000000, 8.846663, 0.000000 
50.000000, 30.000000, 20.000000, 100.000000, 8.000000, 0.033333, 0.000000, 160.000000, 9.068664, 0.000000 
50.000000, 30.000000, 20.000000, 100.000000, 8.000000, 0.033333, 0.000000, 160.000000, 9.290664, 0.000000 
50.000000, 30.000000, 20.000000, 100.000000, 8.000000, 0.033333, 0.000000, 160.000000, 9.512664, 0.000000 
50.000000, 30.000000, 20.000000, 100.000000, 8.000000, 0.033333, 0.000000, 160.000000, 9.734664, 0.000000 
50.000000, 31.000000, 19.000000, 100.000000, 8.000000, 0.033333, 0.000000, 152.000000, 9.945564, -0.000000 
50.000000, 31.000000, 19.000000, 100.000000, 8.000000, 0.033333, 0.000000, 152.000000, 10.156465, 0.000000 
50.000000, 31.000000, 19.000000, 100.000000, 8.000000, 0.033333, 0.000000, 152.000000, 10.367364, 0.000000 
50.000000, 31.000000, 19.000000, 100.000000, 8.000000, 0.033333, 0.000000, 152.000000, 10.578264, 0.000000 
50.000000, 31.500000, 18.500000, 100.000000, 8.000000, 0.033333, 0.000000, 148.000000, 10.783613, -0.000000 
50.000000, 31.500000, 18.500000, 100.000000, 8.000000, 0.033333, 0.000000, 148.000000, 10.988963, 0.000000 
